Date,OUTPUT
2024-09-17 14:57:29,"<li style=""padding-bottom:.5em"">25 N.J. landlords are facing hefty fines for considering tenants’ criminal records (<a href=""https://www.nj.com/news/2024/09/25-nj-landlords-are-facing-hefty-fines-for-considering-tenants-criminal-records.html?outputType=amp"">NJ.com</a>)"
,-
2024-09-18 12:29:16,"<li style=""padding-bottom:.5em"">In industrial: MCB pays $70M for Howell site; JLL secures $37M financing (<a href=""https://njbiz.com/in-industrial-mcb-pays-70m-for-howell-site-jll-secures-37m-financing/"">NJBIZ</a>)"
2024-09-18 12:30:22,"<li style=""padding-bottom:.5em"">389,288 sq. ft. Class A office property in Parsippany is going up for auction (<a href=""https://www.roi-nj.com/2024/09/18/real_estate/389288-sq-ft-class-a-office-property-in-parsippany-is-going-up-for-auction/"">ROI-NJ</a>)"
2024-09-18 12:30:14,"<li style=""padding-bottom:.5em"">MCB, Maryland-based firm, buys 368,000 sq. ft. warehouse in Howell for $70M (<a href=""https://www.roi-nj.com/2024/09/18/real_estate/mcb-maryland-based-firm-buys-368000-sq-ft-warehouse-in-howell-for-70m/"">ROI-NJ</a>)"
2024-09-18 12:30:03,"<li style=""padding-bottom:.5em"">Faropoint secures $81.5 M refinancing for 16 industrial properties (<a href=""https://www.roi-nj.com/2024/09/18/real_estate/faropoint-secures-81-5-m-refincing-for-16-industrial-properties/"">ROI-NJ</a>)"
2024-09-18 12:38:46,"<li style=""padding-bottom:.5em"">Renaissance Plaza revitalization project gets $200,000, preliminary OK from CRDA (<a href=""https://pressofatlanticcity.com/news/local/government-politics/renaissance-plaza-crda-revitalization/article_e4571d48-752a-11ef-a4c4-c7c07e17fb70.html"">Press of Atlantic City</a>)"
2024-09-18 12:40:39,"<li style=""padding-bottom:.5em"">Ciudades y pueblos de NJ demandan al estado por las normas de vivienda asequible (<a href=""https://www.njspotlightnews.org/2024/09/ciudades-y-pueblos-de-nj-demandan-al-estado-por-las-normas-de-vivienda-asequible/"">NJ Spotlight News</a>)"
2024-09-18 12:53:01,"<li style=""padding-bottom:.5em"">N.J. town rejects plan to build huge Orthodox Jewish school complex for 2,500 students (<a href=""https://www.nj.com/education/2024/09/nj-town-rejects-plan-to-build-huge-orthodox-jewish-school-complex-for-2500-students.html?outputType=amp"">NJ.com</a>)"
,-
2024-09-21 18:38:56,"<li style=""padding-bottom:.5em"">He Shoots! He Scores! Mayor Cohen and East Brunswick's Team Break Ground for Hockey Arena (<a href=""https://www.tapinto.net/towns/east-brunswick/sections/development/articles/he-shoots-he-scores-mayor-cohen-and-east-brunswick-s-team-break-ground-for-hockey-arena"">TAPinto East Brunswick</a>)"
2024-09-19 00:00:25,"<li style=""padding-bottom:.5em"">NJPAC breaks ground on $336M Newark project with housing, shops (<a href=""https://www.tapinto.net/towns/newark/sections/central-ward/articles/njpac-breaks-ground-on-336m-newark-project-with-housing-shops"">TAPinto Newark</a>)"
2024-09-23 13:05:48,"<li style=""padding-bottom:.5em"">McGinley Square re-emerging as Jersey City’s ‘residential hub’ (<a href=""https://njbiz.com/mcginley-square-re-emerging-as-jersey-citys-residential-hub/"">NJBIZ</a>)"
2024-09-23 13:07:15,"<li style=""padding-bottom:.5em"">Vantage Commercial exclusive agent for Smithville Square; welcomes Curexa as new tenant (<a href=""https://www.roi-nj.com/2024/09/23/real_estate/vantage-commercial-exclusive-agent-for-smithville-square-welcomes-curexa-as-new-tenant/"">ROI-NJ</a>)"
2024-09-23 13:06:50,"<li style=""padding-bottom:.5em"">Larken begins pre-leasing for new Pohatcong multifamily community (<a href=""https://www.roi-nj.com/2024/09/23/real_estate/larken-begins-pre-leasing-for-new-pohatcong-multifamily-community/"">ROI-NJ</a>)"
2024-09-23 13:12:14,"<li style=""padding-bottom:.5em"">Is landing 76ers still possible? NJ officials say yes (<a href=""https://www.njspotlightnews.org/2024/09/nj-state-officials-want-nba-team-say-philadelphia-76ers-camden-deal-possible/"">NJ Spotlight News</a>)"
2024-09-23 13:17:04,"<li style=""padding-bottom:.5em"">NJ issues notices to 25 landlords claiming they discriminated based on criminal records (<a href=""https://www.northjersey.com/story/news/new-jersey/2024/09/20/nj-notifies-landlords-they-discriminated-based-on-criminal-records/75308480007/"">NorthJersey.com</a>)"
,-
2024-09-25 11:28:45,"<li style=""padding-bottom:.5em"">Photo Gallery: Palmeras Entertainment Opens on Route 18 South (Yes, Really!) (<a href=""https://www.tapinto.net/towns/east-brunswick/sections/business-and-finance/articles/photo-gallery-palmeras-entertainment-opens-on-route-18-south-yes-really"">TAPinto East Brunswick</a>)"
2024-09-29 19:23:41,"<li style=""padding-bottom:.5em"">Hitting History: NJ Department of Transportation Provides Update on Route 18 Upgrades (<a href=""apinto.net/towns/east-brunswick/sections/transportation-2/articles/hitting-history-nj-department-of-transportation-provides-update-on-route-18-upgrades?fbclid=IwY2xjawFmwG9leHRuA2FlbQIxMQABHfDRiCcObErT_vw52mKAD2bywbuMzxylPP_4mqVmbkgNBFuP6Ks7Xhl4Mw_aem_3Zr0T-9Lcof3QL5luaDifg"">TAPinto East Brunswick</a>)"
2024-09-30 12:58:02,"<li style=""padding-bottom:.5em"">$3.8B grant executed for Hudson Tunnel Project (<a href=""https://njbiz.com/3-8b-grant-executed-for-hudson-tunnel-project/"">NJBIZ</a>)"
2024-09-30 13:02:36,"<li style=""padding-bottom:.5em"">Toms River mayor: Don't bring homeless people here; use affordable housing money to help (<a href=""https://www.app.com/story/news/local/toms-river-area/toms-river/2024/09/30/toms-river-mayor-use-affordable-housing-money-help-homeless/75408179007/"">Asbury Park Press</a>)"
2024-09-30 13:02:28,"<li style=""padding-bottom:.5em"">What is next for the redevelopment of Atlantic City Race Course? (<a href=""https://pressofatlanticcity.com/news/local/business/development/atlantic-city-race-course/article_a1a014a4-75cb-11ef-b052-2bb0178dfea4.html"">Press of Atlantic City</a>)"
2024-09-30 13:03:26,"<li style=""padding-bottom:.5em"">When will NJ taxpayers start receiving ANCHOR rebate checks? (<a href=""https://www.app.com/story/news/new-jersey/2024/09/30/heres-when-nj-taxpayers-will-start-receiving-anchor-rebates/75391763007/"">Asbury Park Press</a>)"
2024-09-30 13:05:05,"<li style=""padding-bottom:.5em"">Warehouse vacancies rise, fueling claims of an overbuilt market (<a href=""https://www.njspotlightnews.org/2024/09/new-jersey-warehouse-vacancies-substantial-shift/"">NJ Spotlight News</a>)"
,-
2024-10-02 12:09:21,"<li style=""padding-bottom:.5em"">Anti-aging/longevity franchise secures 3-center development deal for Bergen County (<a href=""https://www.roi-nj.com/2024/10/01/lifestyle/anti-aging-longevity-franchise-secures-3-center-development-deal-for-bergen-county/"">ROI-NJ</a>)"
2024-10-02 12:09:12,"<li style=""padding-bottom:.5em"">Cushman & Wakefield arranges four leases at BGO’s Newport Tower in Jersey City (<a href=""https://www.roi-nj.com/2024/10/01/real_estate/cushman-wakefield-arranges-four-leases-at-bgos-newport-tower-in-jersey-city/"">ROI-NJ</a>)"
2024-10-02 12:12:15,"<li style=""padding-bottom:.5em"">Historic downtown Atlantic City building site of $22 million apartment project (<a href=""https://pressofatlanticcity.com/news/local/atlantic-city-urban-renewal-historic-apartments-tourism/article_7ba58184-801c-11ef-a74f-c3a0a9e589b6.html"">Press of Atlantic City</a>)"
2024-10-02 12:12:20,"<li style=""padding-bottom:.5em"">New Jersey starts doling out ANCHOR payments to homeowners, renters (<a href=""https://pressofatlanticcity.com/news/local/new-jersey-starts-doling-out-anchor-payments-to-homeowners-renters/article_28f81726-80a8-11ef-af89-43024f970098.html"">Press of Atlantic City</a>)"
2024-10-02 12:15:34,"<li style=""padding-bottom:.5em"">N.J. park will add 14 artificial turf fields, cricket pitch under plan approved by feds (<a href=""https://www.nj.com/middlesex/2024/10/nj-park-will-add-14-artificial-turf-fields-cricket-pitch-under-plan-approved-by-feds.html?outputType=amp"">NJ.com</a>)"
,-
2024-10-03 12:47:07,"<li style=""padding-bottom:.5em"">Housing: Where do Trump and Harris stand? (<a href=""https://newjerseymonitor.com/2024/10/03/housing-where-do-trump-and-harris-stand/"">NJ Monitor</a>)"
2024-10-03 12:46:00,"<li style=""padding-bottom:.5em"">Sitex Group closes Q3 2024 breaking records as strong demand for infill properties in the industrial corridor continue (<a href=""https://www.roi-nj.com/2024/10/03/real_estate/sitex-group-closes-q3-2024-breaking-records-as-strong-demand-for-infill-properties-in-the-industrial-corridor-continue/"">ROI-NJ</a>)"
2024-10-03 12:49:21,"<li style=""padding-bottom:.5em"">Plan to build 10 warehouses in ‘quiet’ N.J. town faces backlash (<a href=""https://www.nj.com/news/2024/10/plan-to-build-10-warehouses-in-quiet-nj-town-faces-backlash.html?outputType=amp"">NJ.com</a>)"
,-
2024-10-07 12:51:45,"<li style=""padding-bottom:.5em"">Cushman & Wakefield: Q3 exhibits rebound in industrial and office leasing (<a href=""https://www.roi-nj.com/2024/10/07/real_estate/cushman-wakefield-q3-exhibits-rebound-in-industrial-and-office-leasing/"">ROI-NJ</a>)"
2024-10-07 12:51:37,"<li style=""padding-bottom:.5em"">Leaders at Hispanic Heritage event stress need to embrace culture while pursuing American dream (<a href=""https://www.roi-nj.com/2024/10/07/diversity-inclusion/leaders-at-hispanic-heritage-event-stress-need-to-embrace-culture-while-pursuing-american-dream/"">ROI-NJ</a>)"
2024-10-07 12:52:58,"<li style=""padding-bottom:.5em"">Can’t get enough of tiny Shore homes? Here are more beach bungalows from Brigantine to Wildwood. (<a href=""https://www.inquirer.com/real-estate/housing/nj-shore-more-tiny-beach-homes-20241006.html"">The Inquirer</a>)"
2024-10-07 12:54:55,"<li style=""padding-bottom:.5em"">NJ veterans’ families wary of new oversight (<a href=""https://www.njspotlightnews.org/video/nj-veterans-families-wary-of-new-oversight/"">NJ Spotlight News</a>)"
,-
2024-10-08 10:15:06,"<li style=""padding-bottom:.5em"">NJDOT: Nothing unordinary about number of closures to Route 30 drawbridge in Atlantic City (<a href=""https://pressofatlanticcity.com/news/local/route-30-bridge-closures/article_a63ddc76-800c-11ef-a375-8b1f4bd523cf.html"">Press of Atlantic City</a>)"
2024-10-08 10:16:48,"<li style=""padding-bottom:.5em"">How will NJ pay for promised bigger property-tax relief? (<a href=""https://www.njspotlightnews.org/2024/10/long-term-finance-stay-nj-property-tax-relief-dogged-by-finance-doubts/"">NJ Spotlight News</a>)"
2024-10-08 10:16:18,"<li style=""padding-bottom:.5em"">High stakes for NJ amid Penn Station controversy (<a href=""https://www.njspotlightnews.org/2024/10/penn-station-nyc-future-debated-nj-transit-other-agencies-want-expansion-opponents-say-no/"">NJ Spotlight News</a>)"
2024-10-08 10:17:56,"<li style=""padding-bottom:.5em"">NJ Lawmakers move to streamline StayNJ, ANCHOR property tax programs (<a href=""https://www.northjersey.com/story/news/new-jersey/2024/10/07/staynj-anchor-property-tax-programs-tweaked-lawmakers/75560967007/"">NorthJersey.com</a>)"
,-
2024-10-09 09:04:14,"<li style=""padding-bottom:.5em"">East Brunswick fulfillment and logistics center to be auctioned (<a href=""https://www.roi-nj.com/2024/10/09/real_estate/east-brunswick-fulfillment-and-logistics-center-to-be-auctioned/"">ROI-NJ</a>)"
2024-10-09 09:06:11,"<li style=""padding-bottom:.5em"">Local 825’s Lalevee on legacy projects, port & technology (<a href=""https://njbiz.com/local-825s-lalevee-on-legacy-projects-port-technology/"">NJBIZ</a>)"
2024-10-09 09:05:56,"<li style=""padding-bottom:.5em"">LaRossa affirms PSEG’s century-long commitment to Newark during search for new HQ (<a href=""https://www.roi-nj.com/2024/10/09/industry/energy-utilities/larossa-affirms-psegs-century-long-commitment-to-newark-during-search-for-new-hq/"">ROI-NJ</a>)"
2024-10-09 09:07:52,"<li style=""padding-bottom:.5em"">Lawmakers target controversial algorithms used by landlords to set rents (<a href=""https://newjerseymonitor.com/2024/10/09/lawmakers-target-controversial-algorithms-used-by-landlords-to-set-rents/"">NJ Monitor</a>)"
2024-10-09 09:10:56,"<li style=""padding-bottom:.5em"">Here's why New Jersey's $1 million 'mansion tax' should be reevaluated (<a href=""https://www.northjersey.com/story/money/real-estate/2024/10/09/nj-mansion-tax-starter-homes-for-sale/74954851007/"">NorthJersey.com</a>)"
,-
2024-10-10 07:55:55,"<li style=""padding-bottom:.5em"">Ribbon Cutting Held For Lakehurst School’s Roof And Kitchen (<a href=""https://www.jerseyshoreonline.com/manchester/ribbon-cutting-held-for-lakehurst-schools-roof-and-kitchen/"">Jersey Shore Online</a>)"
2024-10-10 13:24:20,"<li style=""padding-bottom:.5em"">Distinctive Journal Square Urby launches leasing (<a href=""https://njbiz.com/distinctive-journal-square-urby-launches-leasing-photos/"">NJBIZ</a>)"
2024-10-10 13:27:47,"<li style=""padding-bottom:.5em"">Egg Harbor Township to spend more money for engineering design for Tony Canale Park (<a href=""https://pressofatlanticcity.com/news/local/government-politics/eht-canale-park-design/article_10722a8e-8553-11ef-9efb-b3a58d1f25b8.html"">Press of Atlantic City</a>)"
2024-10-10 13:27:40,"<li style=""padding-bottom:.5em"">Galloway Township to buy playground equipment for Veterans Memorial Park (<a href=""https://pressofatlanticcity.com/news/local/government-politics/galloway-playground-veterans-park/article_223fda88-8605-11ef-ac5c-af23edae46ff.html"">Press of Atlantic City</a>)"
2024-10-10 13:28:55,"<li style=""padding-bottom:.5em"">Here’s what NJ housing advocates would do (<a href=""https://www.njspotlightnews.org/special-report/new-jersey-affordable-housing-what-advocates-want-special-report/"">NJ Spotlight News</a>)"
2024-10-10 13:28:49,"<li style=""padding-bottom:.5em"">Can NJ get creative to build more affordable housing? (<a href=""https://www.njspotlightnews.org/special-report/change-project-can-new-jersey-use-different-strategies-deliver-needed-affordable-housing-like-other-states/"">NJ Spotlight News</a>)"
,-
2024-10-14 08:39:02,"<li style=""padding-bottom:.5em"">Next round of ANCHOR payments hitting in NJ (<a href=""https://njbiz.com/next-round-of-anchor-payments-hitting-in-nj/"">NJBIZ</a>)"
2024-10-14 08:40:57,"<li style=""padding-bottom:.5em"">Op-ed: Public Health is Public Safety: A Call to Action on Homelessness in Atlantic City (<a href=""https://newjerseyglobe.com/local/public-health-is-public-safety-a-call-to-action-on-homelessness-in-atlantic-city/"">NJ Globe</a>)"
2024-10-14 08:39:53,"<li style=""padding-bottom:.5em"">Marcus & Millichap arranges $8M in financing for Union County fitness center (<a href=""https://www.roi-nj.com/2024/10/11/real_estate/marcus-millichap-arranges-8m-in-financing-for-union-county-fitness-center/"">ROI-NJ</a>)"
2024-10-14 08:40:01,"<li style=""padding-bottom:.5em"">Link Logistics acquires 2 Hilton Court, a 10.41-acre property in Northern New Jersey (<a href=""https://www.roi-nj.com/2024/10/11/real_estate/link-logistics-acquires-2-hilton-court-a-10-41-acre-property-in-infill-northern-new-jersey/"">ROI-NJ</a>)"
2024-10-14 08:40:13,"<li style=""padding-bottom:.5em"">Denholtz breaks ground on 73,429-sq.-ft. industrial building in Bridgewater (<a href=""https://www.roi-nj.com/2024/10/11/real_estate/denholtz-breaks-ground-on-73429-sq-ft-industrial-building-in-bridgewater/"">ROI-NJ</a>)"
2024-10-14 08:42:44,"<li style=""padding-bottom:.5em"">Egg Harbor Township to spend more money for engineering design for Tony Canale Park (<a href=""https://pressofatlanticcity.com/news/local/government-politics/eht-canale-park-design/article_10722a8e-8553-11ef-9efb-b3a58d1f25b8.html"">Press of Atlantic City</a>)"
2024-10-14 08:44:09,"<li style=""padding-bottom:.5em"">State blocked nearly 1M fraudulent applications for Anchor property-tax relief last year (<a href=""https://www.njspotlightnews.org/2024/09/nj-stopped-nearly-1m-fraudulent-anchor-property-tax-relief-applications-2023/"">NJ Spotlight News</a>)"
,-
2024-10-15 09:25:09,"<li style=""padding-bottom:.5em"">With former Echelon Mall property up for sale, Voorhees still hopes for a renewal (<a href=""https://www.inquirer.com/business/jersey-mall-sale-redevelopment-plan-housing-retail-20241015.html"">The Inquirer</a>)"
